YEAR,NUMBER,QUESTION,ANSWER,pset,LABEL,dup_same_year,paired
RR2006,B18A05,過去十年來，您有沒有接受您自己的叔伯的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A05F,B18,親戚往來,Y,
RR2006,B18A06,過去十年來，您有沒有接受您自己的姑姑的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A06F,B18,親戚往來,Y,
RR2006,B18A07,過去十年來，您有沒有接受您自己的舅舅的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A07F,B18,親戚往來,Y,Y
RR2006,B18A08,過去十年來，您有沒有接受您自己的阿姨的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A08F,B18,親戚往來,Y,Y
RR2006,B18A09,過去十年來，您有沒有接受您自己的其他父方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A09F,B18,親戚往來,Y,Y
RR2006,B18A10,過去十年來，您有沒有接受您自己的其他母方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A10F,B18,親戚往來,Y,Y
RR2006,B18B01,過去三年來，在您自己的叔伯中，您每年至少去他家一次，或他來您家一次?,B18B01F,B18,親戚往來,Y,Y
RR2006,B18B02,過去三年來，在您自己的姑姑中，您每年至少去他家一次，或他來您家一次?,B18B02F,B18,親戚往來,Y,Y
RR2006,B18B03,過去三年來，在您自己的舅舅中，您每年至少去他家一次，或他來您家一次?,B18B03F,B18,親戚往來,Y,Y
RR2006,B18B04,過去三年來，在您自己的阿姨中，您每年至少去他家一次，或他來您家一次?,B18B04F,B18,親戚往來,Y,Y
RR2006,B18B05,過去三年來，在您自己的叔伯的子女中，您每年至少去他家一次，或他來您家一次?,B18B05F,B18,親戚往來,Y,Y
RR2006,B18B06,過去三年來，在您自己的姑姑的子女中，您每年至少去他家一次，或他來您家一次?,B18B06F,B18,親戚往來,Y,Y
RR2006,B18B07,過去三年來，在您自己的舅舅的子女中，您每年至少去他家一次，或他來您家一次?,B18B07F,B18,親戚往來,Y,Y
RR2006,B18B08,過去三年來，在您自己的阿姨的子女中，您每年至少去他家一次，或他來您家一次?,B18B08F,B18,親戚往來,Y,Y
RR2006,B18B09,過去三年來，在您自己的其他父方親戚中，您每年至少去他家一次，或他來您家一次?,B18B09F,B18,親戚往來,Y,Y
RR2006,B18B10,過去三年來，在您自己的其他母方親戚中，您每年至少去他家一次，或他來您家一次?,B18B10F,B18,親戚往來,Y,Y
RR2006,B19A01,過去十年來，您有沒有接受您配偶的叔伯(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A01F,B19,親戚往來,Y,Y
RR2006,B19A02,過去十年來，您有沒有接受您配偶的姑姑(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A02F,B19,親戚往來,Y,Y
RR2006,B19A03,過去十年來，您有沒有接受您配偶的舅舅(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A03F,B19,親戚往來,Y,Y
RR2006,B19A04,過去十年來，您有沒有接受您配偶的阿姨(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A04F,B19,親戚往來,Y,Y
RR2006,B19A05,過去十年來，您有沒有接受您配偶的叔伯的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A05F,B19,親戚往來,Y,
RR2006,B19A06,過去十年來，您有沒有接受您配偶的姑姑的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A06F,B19,親戚往來,Y,Y
RR2006,B19A07,過去十年來，您有沒有接受您配偶的舅舅的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A07F,B19,親戚往來,Y,Y
RR2006,B19A08,過去十年來，您有沒有接受您配偶的阿姨的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A08F,B19,親戚往來,Y,Y
RR2006,B19A09,過去十年來，您有沒有接受您配偶的其他父方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A09F,B19,親戚往來,Y,Y
RR2006,B19A10,過去十年來，您有沒有接受您配偶的其他母方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A10F,B19,親戚往來,Y,Y
RR2006,B19B01,過去三年來，在您配偶的叔伯中，您每年至少去他家一次，或他來您家一次?,B19B01F,B19,親戚往來,Y,Y
RR2006,B19B02,過去三年來，在您配偶的姑姑中，您每年至少去他家一次，或他來您家一次?,B19B02F,B19,親戚往來,Y,Y
RR2006,B19B03,過去三年來，在您配偶的舅舅中，您每年至少去他家一次，或他來您家一次?,B19B03F,B19,親戚往來,Y,
RR2006,B19B04,過去三年來，在您配偶的阿姨中，您每年至少去他家一次，或他來您家一次?,B19B04F,B19,親戚往來,Y,Y
RR2006,B19B05,過去三年來，在您配偶的叔伯的子女中，您每年至少去他家一次，或他來您家一次?,B19B05F,B19,親戚往來,Y,Y
RR2006,B19B06,過去三年來，在您配偶的姑姑的子女中，您每年至少去他家一次，或他來您家一次?,B19B06F,B19,親戚往來,Y,Y
RR2006,B19B07,過去三年來，在您配偶的舅舅的子女中，您每年至少去他家一次，或他來您家一次?,B19B07F,B19,親戚往來,Y,Y
RR2006,B19B08,過去三年來，在您配偶的阿姨的子女中，您每年至少去他家一次，或他來您家一次?,B19B08F,B19,親戚往來,Y,
RR2006,B19B09,過去三年來，在您配偶的其他父方親戚中，您每年至少去他家一次，或他來您家一次?,B19B09F,B19,親戚往來,Y,Y
RR2006,B19B10,過去三年來，在您配偶的其他母方親戚中，您每年至少去他家一次，或他來您家一次?,B19B10F,B19,親戚往來,Y,Y
RR2006,C04A03,請問在去年(94年)之中，您按年領取退休金，每年__元,C04A03F,C04,退休,Y,
RR2006,C04A04,請問在去年(94年)之中，您一次領清退休金，總共__元,C04A04F,C04,退休,Y,
RR2006,C04A05,請問在去年(94年)之中，您分數次領去退休金，總共__元,C04A05F,C04,退休,Y,Y
RR2006,C04B03,請問在去年(94年)之中，您的配偶按年領取退休金，每年__元,C04B03F,C04,退休,Y,
RR2006,C04B04,請問在去年(94年)之中，您的配偶一次領清退休金，總共__元,C04B04F,C04,退休,Y,Y
RR2006,C04B05,請問在去年(94年)之中，您的配偶分數次領取退休金，總共__元,C04B05F,C04,退休,Y,Y
RR2006,C05Z05,除了上面所談到的這些收入之外，您或您的配偶是否有股利收入?,C05Z05F,C05,家庭決策及收支,Y,Y
RR2006,C05Z06,除了上面所談到的這些收入之外，您或您的配偶去年的股利收入大約__元,C05Z06F,C05,家庭決策及收支,Y,Y
RR2006,C05Z07,除了上面所談到的這些收入之外，您或您的配偶是否有其他收入來源?,C05Z07F,C05,家庭決策及收支,Y,Y
RR2006,C05Z08,除了上面所談到的這些收入之外，您或您的配偶去年的其他收入大約__元,C05Z08F,C05,家庭決策及收支,Y,Y
RR2006,C08D,在過去一年裡，您家中飲食支出(包括家中飲食與外出飲食)平均每月__元,C08D,C08,家庭決策及收支,Y,Y
RR2006,C08E,在過去一年裡，您家中每個月的飲食支出中，外出飲食大約有多少__元,C08E,C08,家庭決策及收支,Y,Y
RR2006,D03A01,您和您的配偶發生意見不合時，通常您會(可多選):不說話,D03A01F,D03,家庭決策及收支,Y,
RR2006,D03A02,您和您的配偶發生意見不合時，通常您會(可多選):批評對方,D03A02F,D03,家庭決策及收支,Y,
RR2006,D03A03,您和您的配偶發生意見不合時，通常您會(可多選):發脾氣,D03A03F,D03,家庭決策及收支,Y,Y
RR2006,D03A04,您和您的配偶發生意見不合時，通常您會(可多選):有肢體動作(台語:動手動腳),D03A04F,D03,家庭決策及收支,Y,Y
RR2006,D03A05,您和您的配偶發生意見不合時，通常您會(可多選):摔東西,D03A05F,D03,家庭決策及收支,Y,Y
RR2006,D03A06,您和您的配偶發生意見不合時，通常您會(可多選):其他,D03A06F,D03,家庭決策及收支,Y,Y
RR2006,D03B01,您和您的配偶發生意見不合時，通常您的配偶會(可多選):不說話,D03B01F,D03,家庭決策及收支,Y,Y
RR2006,D03B02,您和您的配偶發生意見不合時，通常您的配偶會(可多選):批評對方,D03B02F,D03,家庭決策及收支,Y,Y
RR2006,D03B03,您和您的配偶發生意見不合時，通常您的配偶會(可多選):發脾氣,D03B03F,D03,家庭決策及收支,Y,Y
RR2006,D03B04,您和您的配偶發生意見不合時，通常您的配偶會(可多選):有肢體動作(台語:動手動腳),D03B04F,D03,家庭決策及收支,Y,Y
RR2006,D03B05,您和您的配偶發生意見不合時，通常您的配偶會(可多選):摔東西,D03B05F,D03,家庭決策及收支,Y,Y
RR2006,D03B06,您和您的配偶發生意見不合時，通常您的配偶會(可多選):其他,D03B06F,D03,家庭決策及收支,Y,Y
RR2006,D04Z01,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):當場和好,D04Z01F,D04,家庭決策及收支,Y,Y
RR2006,D04Z04,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):事後再討論,D04Z04F,D04,家庭決策及收支,Y,Y
RR2006,D04Z06,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):其他,D04Z06F,D04,家庭決策及收支,Y,Y
RR2006,E07Z02,訪問結束時間__日,E07Z02F,E07,問卷資訊,Y,
RR2006,E07Z03,訪問結束時間__時,E07Z03F,E07,問卷資訊,Y,Y
RR2007,x03z03,訪問開始時間__時,x03z03f,x03,問卷資訊,Y,
RR2007,x03z04,訪問開始時間__分,x03z04f,x03,問卷資訊,Y,
RR2007,a06z01,請問您目前的工作與95年1月的工作有何不同?雇主改變,a06z01f,a06,工作,Y,Y
RR2007,a06z02,請問您目前的工作與95年1月的工作有何不同?95年1月後才開始工作,a06z02f,a06,工作,Y,Y
RR2007,a06z03,請問您目前的工作與95年1月的工作有何不同?工作內容改變,a06z03f,a06,工作,Y,Y
RR2007,a06z04,請問您目前的工作與95年1月的工作有何不同?職位改變,a06z04f,a06,工作,Y,Y
RR2007,a06z05,請問您目前的工作與95年1月的工作有何不同?工作地點改變,a06z05f,a06,工作,Y,Y
RR2007,a06z06,請問您目前的工作與95年1月的工作有何不同?沒有改變,a06z06f,a06,工作,Y,Y
RR2007,a06z07,請問您目前的工作與95年1月的工作有何不同?其他,a06z07f,a06,工作,Y,Y
RR2007,a07b,請問您自願離開原來工作單位的原因是什麼?,a07b,a07,工作,Y,
RR2007,a07c,請問您非自願離開原來工作單位的原因是什麼?,a07c,a07,工作,Y,Y
RR2007,a09a01,請問您目前的工作是__行業,a09a01f,a09,工作,Y,Y
RR2007,a09a02,請問您目前的工作是__職業,a09a02f,a09,工作,Y,Y
RR2007,a09c01,平常您每天上下班總共需要多少交通時間?,a09c01f,a09,工作,Y,Y
RR2007,a09c02,平常您每天上下班總共需要交通時間，約__分鐘(以最常用的交通工具為主),a09c02f,a09,工作,Y,Y
RR2007,a10a04,您這份工作收入是按月計酬，每月平均約__元,a10a04f,a10,工作,Y,Y
RR2007,a10a08,您這份工作收入是按件計酬，每月平均約__元,a10a08f,a10,工作,Y,Y
RR2007,a11a,在正常的情形下，您這份工作平均每週大約工作幾個小時?,a11a,a11,工作,Y,Y
RR2007,a11b01,請問您這份工作做了多久了?__年,a11b01f,a11,工作,Y,Y
RR2007,a11b02,請問您這份工作做了多久了?又__月,a11b02f,a11,工作,Y,Y
RR2007,a13a01,請問您目前的兼差工作是__行業,a13a01f,a13,工作,Y,Y
RR2007,a13a02,請問您目前的兼差工作是__職業,a13a02f,a13,工作,Y,Y
RR2007,a13d,在正常的情形下，您這份兼差平均每週大約工作幾個小時?,a13d,a13,工作,Y,Y
RR2007,a15b02,若有，從開始找工作到目前為止已找了__月,a15b02f,a15,工作,Y,Y
RR2007,a15b03,若有，從開始找工作到目前為止又找了__週,a15b03f,a15,工作,Y,Y
RR2007,a21b01,請問(他/她)目前的工作與95年1月的工作有何不同?雇主改變,a21b01f,a21,工作,Y,Y
RR2007,a21b02,請問(他/她)目前的工作與95年1月的工作有何不同?95年1月後才開始工作,a21b02f,a21,工作,Y,Y
RR2007,a21b03,請問(他/她)目前的工作與95年1月的工作有何不同?工作內容改變,a21b03f,a21,工作,Y,Y
RR2007,a21b04,請問(他/她)目前的工作與95年1月的工作有何不同?職位改變,a21b04f,a21,工作,Y,Y
RR2007,a21b05,請問(他/她)目前的工作與95年1月的工作有何不同?工作地點改變,a21b05f,a21,工作,Y,Y
RR2007,a21b06,請問(他/她)目前的工作與95年1月的工作有何不同?沒有改變,a21b06f,a21,工作,Y,Y
RR2007,a21b07,請問(他/她)目前的工作與95年1月的工作有何不同?其他,a21b07f,a21,工作,Y,Y
RR2007,a22b,請問(他/她)自願離開原來工作單位的原因是什麼?,a22b,a22,工作,Y,Y
RR2007,a22c,請問(他/她)非自願離開原來工作單位的原因是什麼?,a22c,a22,工作,Y,
RR2007,a24a01,請問(他/她)目前的工作是__行業,a24a01f,a24,工作,Y,Y
RR2007,a24a02,請問(他/她)目前的工作是__職業,a24a02f,a24,工作,Y,Y
RR2007,a24c01,平常(他/她)每天上下班總共需要多少交通時間?,a24c01f,a24,工作,Y,
RR2007,a24c02,平常(他/她)每天上下班總共需要交通時間，約__分鐘(以最常用的交通工具為主),a24c02f,a24,工作,Y,Y
RR2007,a25a04,(他/她)這份工作收入是按月計酬，每月平均約__元,a25a04f,a25,工作,Y,Y
RR2007,a25a08,(他/她)這份工作收入是按件計酬，每月平均約__元,a25a08f,a25,工作,Y,Y
RR2007,a26b01,請問(他/她)這份工作做了多久了?__年,a26b01f,a26,工作,Y,
RR2007,a26b02,請問(他/她)這份工作做了多久了?又__月,a26b02f,a26,工作,Y,Y
RR2007,a28b02,若有，從開始找工作到目前為止已找了__月,a28b02f,a28,配偶：工作,Y,Y
RR2007,a28b03,若有，從開始找工作到目前為止又找了__週,a28b03f,a28,配偶：工作,Y,Y
RR2007,b04b01,請問您目前與父親__人同住,b04b01f,b04,同住人口,Y,
RR2007,b04b02,請問您目前與母親__人同住,b04b02f,b04,同住人口,Y,Y
RR2007,b04b04,請問您目前與配偶父親__人同住,b04b04f,b04,同住人口,Y,Y
RR2007,b04b05,請問您目前與配偶母親__人同住,b04b05f,b04,同住人口,Y,Y
RR2007,b04b06,請問您目前與已婚兒子__人同住,b04b06f,b04,同住人口,Y,Y
RR2007,b04b07,請問您目前與已婚女兒__人同住,b04b07f,b04,同住人口,Y,Y
RR2007,b04b08,請問您目前與未婚兒子__人同住,b04b08f,b04,同住人口,Y,Y
RR2007,b04b09,請問您目前與未婚女兒__人同住,b04b09f,b04,同住人口,Y,Y
RR2007,b04b10,請問您目前與兒子配偶__人同住,b04b10f,b04,同住人口,Y,Y
RR2007,b04b11,請問您目前與女兒配偶__人同住,b04b11f,b04,同住人口,Y,
RR2007,b04b12,請問您目前與已婚兄弟__人同住,b04b12f,b04,同住人口,Y,
RR2007,b04b13,請問您目前與已婚姊妹__人同住,b04b13f,b04,同住人口,Y,
RR2007,b04b14,請問您目前與未婚兄弟__人同住,b04b14f,b04,同住人口,Y,
RR2007,b04b15,請問您目前與未婚姊妹__人同住,b04b15f,b04,同住人口,Y,
RR2007,b04b16,請問您目前與兄弟的配偶__人同住,b04b16f,b04,同住人口,Y,
RR2007,b04b17,請問您目前與姊妹的配偶__人同住,b04b17f,b04,同住人口,Y,
RR2007,b04b18,請問您目前與配偶已婚兄弟__人同住,b04b18f,b04,同住人口,Y,
RR2007,b04b19,請問您目前與配偶已婚姊妹__人同住,b04b19f,b04,同住人口,Y,
RR2007,b04b20,請問您目前與配偶未婚兄弟__人同住,b04b20f,b04,同住人口,Y,
RR2007,b04b21,請問您目前與配偶未婚姊妹__人同住,b04b21f,b04,同住人口,Y,
RR2007,b04b22,請問您目前與祖父__人同住,b04b22f,b04,同住人口,Y,
RR2007,b04b23,請問您目前與祖母__人同住,b04b23f,b04,同住人口,Y,
RR2007,b04b24,請問您目前與外祖父__人同住,b04b24f,b04,同住人口,Y,
RR2007,b04b25,請問您目前與外祖母__人同住,b04b25f,b04,同住人口,Y,
RR2007,b04b26,請問您目前與配偶祖父__人同住,b04b26f,b04,同住人口,Y,
RR2007,b04b27,請問您目前與配偶祖母__人同住,b04b27f,b04,同住人口,Y,
RR2007,b04b28,請問您目前與配偶外祖父__人同住,b04b28f,b04,同住人口,Y,
RR2007,b04b29,請問您目前與配偶外祖母__人同住,b04b29f,b04,同住人口,Y,
RR2007,b04b30,請問您目前與孫子女__人同住,b04b30f,b04,同住人口,Y,
RR2007,b04b31,請問您目前與外孫子女__人同住,b04b31f,b04,同住人口,Y,
RR2007,b04b32,請問您目前與其他親屬__人同住,b04b32f,b04,同住人口,Y,
RR2007,b04b33,請問您目前與非親屬__人同住,b04b33f,b04,同住人口,Y,
RR2007,b13c01c1,健在子女1:出生年,b13c01c1f,b13,子女,Y,
RR2007,b13c02c1,健在子女1:出生月,b13c02c1f,b13,子女,Y,
RR2007,b13gc1,健在子女1:住處與您的距離多遠?,b13gc1f,b13,子女,Y,
RR2007,b13hc1,健在子女1:每月打電話次數?,b13hc1f,b13,子女,Y,Y
RR2007,b13gc2,健在子女2:住處與您的距離多遠?,b13gc2f,b13,子女,Y,Y
RR2007,b13hc2,健在子女2:每月打電話次數?,b13hc2f,b13,子女,Y,
RR2007,b13fc3,健在子女3:去年到現在有否改變住處?,b13fc3f,b13,子女,Y,
RR2007,b13gc3,健在子女3:住處與您的距離多遠?,b13gc3f,b13,子女,Y,
RR2007,b13hc3,健在子女3:每月打電話次數?,b13hc3f,b13,子女,Y,
RR2007,b13fc4,健在子女4:去年到現在有否改變住處?,b13fc4f,b13,子女,Y,Y
RR2007,b13gc4,健在子女4:住處與您的距離多遠?,b13gc4f,b13,子女,Y,Y
RR2007,b13hc4,健在子女4:每月打電話次數?,b13hc4f,b13,子女,Y,Y
RR2007,b13bc5,健在子女5:性別,b13bc5f,b13,子女,Y,Y
RR2007,b13c01c5,健在子女5:出生年,b13c01c5f,b13,子女,Y,Y
RR2007,b13c02c5,健在子女5:出生月,b13c02c5f,b13,子女,Y,
RR2007,b13dc5,健在子女5:教育程度,b13dc5f,b13,子女,Y,Y
RR2007,b13ec5,健在子女5:目前有沒有工作?,b13ec5f,b13,子女,Y,Y
RR2007,b13fc5,健在子女5:去年到現在有否改變住處?,b13fc5f,b13,子女,Y,Y
RR2007,b13gc5,健在子女5:住處與您的距離多遠?,b13gc5f,b13,子女,Y,Y
RR2007,b13hc5,健在子女5:每月打電話次數?,b13hc5f,b13,子女,Y,Y
RR2007,b13ic5,健在子女5:每年見面次數?,b13ic5f,b13,子女,Y,Y
RR2007,b13bc6,健在子女6:性別,b13bc6f,b13,子女,Y,Y
RR2007,b13c01c6,健在子女6:出生年,b13c01c6f,b13,子女,Y,Y
RR2007,b13c02c6,健在子女6:出生月,b13c02c6f,b13,子女,Y,Y
RR2007,b13dc6,健在子女6:教育程度,b13dc6f,b13,子女,Y,
RR2007,b13ec6,健在子女6:目前有沒有工作?,b13ec6f,b13,子女,Y,Y
RR2007,b13fc6,健在子女6:去年到現在有否改變住處?,b13fc6f,b13,子女,Y,
RR2007,b13gc6,健在子女6:住處與您的距離多遠?,b13gc6f,b13,子女,Y,
RR2007,b13hc6,健在子女6:每月打電話次數?,b13hc6f,b13,子女,Y,
RR2007,b13ic6,健在子女6:每年見面次數?,b13ic6f,b13,子女,Y,
RR2007,b13j02,請問過去一年來，您的子女給您(或您配偶)零用金，生活費或節慶紅包平均每個月大約__元,b13j02f,b13,子女,Y,
RR2007,b14hf1,父親與您去年每月打電話次數?,b14hf1f,b14,父母,Y,
RR2007,b14if1,父親與您去年見面次數?,b14if1f,b14,父母,Y,
RR2007,b14gm1,母親住處與您的距離多遠?,b14gm1f,b14,父母,Y,
RR2007,b14hm1,母親與您去年每月打電話次數?,b14hm1f,b14,父母,Y,
RR2007,b14im1,母親與您去年見面次數?,b14im1f,b14,父母,Y,
RR2007,b14hf2,配偶父親與您去年每月打電話次數?,b14hf2f,b14,父母,Y,
RR2007,b14if2,配偶父親與您去年見面次數?,b14if2f,b14,父母,Y,
RR2007,b14gm2,配偶母親住處與您的距離多遠?,b14gm2f,b14,父母,Y,
RR2007,b14hm2,配偶母親與您去年每月打電話次數?,b14hm2f,b14,父母,Y,
RR2007,b14im2,配偶母親與您去年見面次數?,b14im2f,b14,父母,Y,
RR2007,b15a01,請問過去一年來，您的父母有沒有給您(或您配偶)一般生活費上的資助?,b15a01f,b15,父母,Y,
RR2007,b15a02,請問過去一年來，您的父母給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b15a02f,b15,父母,Y,
RR2007,b15b01,請問過去一年來，您(或您配偶)有沒有給您父母零用金，生活費或節慶紅包?,b15b01f,b15,父母,Y,
RR2007,b15b02,請問過去一年來，您(或您配偶)給您父母零用金，生活費或節慶紅包平均每個月大約__元,b15b02f,b15,父母,Y,
RR2007,b15c01,在去年之中，請問您的父母是否有退休金的收入來源?,b15c01f,b15,父母,Y,Y
RR2007,b15d01,請問您的父親平常有沒有與他的配偶同住?,b15d01f,b15,父母,Y,Y
RR2007,b15d02,請問您的父親平常有沒有與他的已婚兒子同住?,b15d02f,b15,父母,Y,Y
RR2007,b15d03,請問您的父親平常有沒有與他的已婚女兒同住?,b15d03f,b15,父母,Y,Y
RR2007,b15d04,請問您的父親平常有沒有與他的未婚兒子同住?,b15d04f,b15,父母,Y,Y
RR2007,b15d05,請問您的父親平常有沒有與他的未婚女兒同住?,b15d05f,b15,父母,Y,Y
RR2007,b15d06,請問您的父親平常有沒有與他的兄弟姊妹同住?,b15d06f,b15,父母,Y,Y
RR2007,b15d07,請問您的父親平常有沒有與他的其他親戚同住?,b15d07f,b15,父母,Y,Y
RR2007,b15d08,請問您的父親平常有沒有輪流住他的子女家?,b15d08f,b15,父母,Y,Y
RR2007,b15d11,請問您的父親平常有沒有與已婚孫子女同住?,b15d11f,b15,父母,Y,Y
RR2007,b15d12,請問您的父親平常有沒有與已婚外孫子女同住?,b15d12f,b15,父母,Y,Y
RR2007,b15d13,請問您的父親平常有沒有與其他人同住?,b15d13f,b15,父母,Y,Y
RR2007,b15e01,請問您的母親平常有沒有與他的配偶同住?,b15e01f,b15,父母,Y,Y
RR2007,b15e02,請問您的母親平常有沒有與他的已婚兒子同住?,b15e02f,b15,父母,Y,Y
RR2007,b15e03,請問您的母親平常有沒有與他的已婚女兒同住?,b15e03f,b15,父母,Y,Y
RR2007,b15e04,請問您的母親平常有沒有與他的未婚兒子同住?,b15e04f,b15,父母,Y,
RR2007,b15e05,請問您的母親平常有沒有與他的未婚女兒同住?,b15e05f,b15,父母,Y,
RR2007,b15e06,請問您的母親平常有沒有與他的兄弟姊妹同住?,b15e06f,b15,父母,Y,
RR2007,b15e07,請問您的母親平常有沒有與他的其他親戚同住?,b15e07f,b15,父母,Y,Y
RR2007,b15e08,請問您的母親平常有沒有輪流住他的子女家?,b15e08f,b15,父母,Y,
RR2007,b15e11,請問您的母親平常有沒有與已婚孫子女同住?,b15e11f,b15,父母,Y,Y
RR2007,b15e12,請問您的母親平常有沒有與已婚外孫子女同住?,b15e12f,b15,父母,Y,Y
RR2007,b16a01,請問過去一年來，您配偶的父母有沒有給您(或您配偶)一般生活費上的資助?,b16a01f,b16,配偶父母,Y,
RR2007,b16a02,請問過去一年來，您配偶的父母給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b16a02f,b16,配偶父母,Y,
RR2007,b16b01,請問過去一年來，您(或您配偶)有沒有給您配偶父母零用金，生活費或節慶紅包?,b16b01f,b16,配偶父母,Y,
RR2007,b16b02,請問過去一年來，您(或您配偶)給您配偶父母零用金，生活費或節慶紅包平均每個月大約__元,b16b02f,b16,配偶父母,Y,Y
RR2007,b16c01,在去年之中，請問您配偶的父母是否有退休金的收入來源?,b16c01f,b16,配偶父母,Y,
RR2007,b16d01,請問您配偶的父親平常有沒有與他的配偶同住?,b16d01f,b16,配偶父母,Y,Y
RR2007,b16d02,請問您配偶的父親平常有沒有與他的已婚兒子同住?,b16d02f,b16,配偶父母,Y,
RR2007,b16d03,請問您配偶的父親平常有沒有與他的已婚女兒同住?,b16d03f,b16,配偶父母,Y,
RR2007,b16d04,請問您配偶的父親平常有沒有與他的未婚兒子同住?,b16d04f,b16,配偶父母,Y,
RR2007,b16d05,請問您配偶的父親平常有沒有與他的未婚女兒同住?,b16d05f,b16,配偶父母,Y,Y
RR2007,b16d06,請問您配偶的父親平常有沒有與他的兄弟姊妹同住?,b16d06f,b16,配偶父母,Y,
RR2007,b16d07,請問您配偶的父親平常有沒有與他的其他親戚同住?,b16d07f,b16,配偶父母,Y,
RR2007,b16d08,請問您配偶的父親平常有沒有輪流住他的子女家?,b16d08f,b16,配偶父母,Y,
RR2007,b16d11,請問您配偶的父親平常有沒有與已婚孫子女同住?,b16d11f,b16,配偶父母,Y,
RR2007,b16d12,請問您配偶的父親平常有沒有與已婚外孫子女同住?,b16d12f,b16,配偶父母,Y,
RR2007,b16d13,請問您配偶的父親平常有沒有與其他人同住?,b16d13f,b16,配偶父母,Y,
RR2007,b16e01,請問您配偶的母親平常有沒有與他的配偶同住?,b16e01f,b16,配偶父母,Y,Y
RR2007,b16e02,請問您配偶的母親平常有沒有與他的已婚兒子同住?,b16e02f,b16,配偶父母,Y,
RR2007,b16e03,請問您配偶的母親平常有沒有與他的已婚女兒同住?,b16e03f,b16,配偶父母,Y,
RR2007,b16e04,請問您配偶的母親平常有沒有與他的未婚兒子同住?,b16e04f,b16,配偶父母,Y,Y
RR2007,b16e05,請問您配偶的母親平常有沒有與他的未婚女兒同住?,b16e05f,b16,配偶父母,Y,Y
RR2007,b16e06,請問您配偶的母親平常有沒有與他的兄弟姊妹同住?,b16e06f,b16,配偶父母,Y,Y
RR2007,b16e07,請問您配偶的母親平常有沒有與他的其他親戚同住?,b16e07f,b16,配偶父母,Y,Y
RR2007,b16e08,請問您配偶的母親平常有沒有輪流住他的子女家?,b16e08f,b16,配偶父母,Y,Y
RR2007,b16e11,請問您配偶的母親平常有沒有與已婚孫子女同住?,b16e11f,b16,配偶父母,Y,Y
RR2007,b16e12,請問您配偶的母親平常有沒有與已婚外孫子女同住?,b16e12f,b16,配偶父母,Y,
RR2007,b16e13,請問您配偶的母親平常有沒有與其他人同住?,b16e13f,b16,配偶父母,Y,
RR2007,b17z01,在去年之中，您的家庭是否曾經從兄弟姊妹得到資助或貸款?,b17z01f,b17,資助,Y,
RR2007,b17z02,在去年之中，您的家庭是否曾經從配偶的兄弟姊妹得到資助或貸款?,b17z02f,b17,資助,Y,Y
RR2007,b17z03,在去年之中，您的家庭是否曾經從其他親戚得到資助或貸款?,b17z03f,b17,資助,Y,
RR2007,d04a03,在去年(95年)之中，您按年領取退休金，每年__元,d04a03f,d04,退休,Y,
RR2007,d04a04,在去年(95年)之中，您一次領清退休金，總共__元,d04a04f,d04,退休,Y,
RR2007,d04a05,在去年(95年)之中，您分數次領取退休金，總共__元,d04a05f,d04,退休,Y,
RR2007,d04b03,在去年(95年)之中，您的配偶按年領取退休金，每年__元,d04b03f,d04,退休,Y,
RR2007,d04b04,在去年(95年)之中，您的配偶一次領清退休金，總共__元,d04b04f,d04,退休,Y,
RR2007,d04b05,在去年(95年)之中，您的配偶分數次領取退休金，總共__元,d04b05f,d04,退休,Y,
RR2007,d05z05,除了上面所談到的這些收入之外，您或您的配偶是否有股利收入?,d05z05f,d05,退休,Y,
RR2007,d05z07,除了上面所談到的這些收入之外，您或您的配偶是否有其他收入來源?,d05z07f,d05,退休,Y,
RR2007,d08d,在過去一年裡，您(和您配偶)飲食支出(包括家中飲食與外出飲食)平均每月__元,d08d,d08,家庭決策及收支,Y,Y
RR2007,d08e,在過去一年裡，您(和您配偶)每個月的飲食支出中，外出飲食大約有多少__元,d08e,d08,家庭決策及收支,Y,
RR2007,d09c01,請問您(和您配偶)過去一年裡，支出衣著費用__元,d09c01f,d09,家庭決策及收支,Y,Y
