YEAR,NUMBER,QUESTION,ANSWER,pset,LABEL,dup_same_year,paired
RR2006,B16E06,請問您與子女最常使用的語言是日語嗎?,B16E06F,B16,兄弟姐妹,,NOT FOUND
RR2006,B16E07,請問您與子女最常使用的語言是其他語言嗎?,B16E07F,B16,兄弟姐妹,Y,NOT FOUND
RR2006,B17Z01,在去年(94年)之中，您的家庭是否曾經從兄弟姊妹得到資助或貸款?,B17Z01F,B17,親戚往來,Y,GPT
RR2006,B17Z02,在去年(94年)之中，您的家庭是否曾經從配偶的兄弟姊妹得到資助或貸款?,B17Z02F,B17,親戚往來,Y,GPT
RR2006,B17Z03,在去年(94年)之中，您的家庭是否曾經從其他親戚得到資助或貸款?,B17Z03F,B17,親戚往來,Y,GPT
RR2006,B17Z04,在去年(94年)之中，您的家庭是否曾經從朋友或同事得到資助或貸款?,B17Z04F,B17,親戚往來,,GPT
RR2006,B18A01,過去十年來，您有沒有接受您自己的叔伯(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A01F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A02,過去十年來，您有沒有接受您自己的姑姑(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A02F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A03,過去十年來，您有沒有接受您自己的舅舅(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A03F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A04,過去十年來，您有沒有接受您自己的阿姨(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A04F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A05,過去十年來，您有沒有接受您自己的叔伯的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A05F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A06,過去十年來，您有沒有接受您自己的姑姑的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A06F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A07,過去十年來，您有沒有接受您自己的舅舅的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A07F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A08,過去十年來，您有沒有接受您自己的阿姨的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A08F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A09,過去十年來，您有沒有接受您自己的其他父方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A09F,B18,親戚往來,Y,NOT FOUND
RR2006,B18A10,過去十年來，您有沒有接受您自己的其他母方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B18A10F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B01,過去三年來，在您自己的叔伯中，您每年至少去他家一次，或他來您家一次?,B18B01F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B02,過去三年來，在您自己的姑姑中，您每年至少去他家一次，或他來您家一次?,B18B02F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B03,過去三年來，在您自己的舅舅中，您每年至少去他家一次，或他來您家一次?,B18B03F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B04,過去三年來，在您自己的阿姨中，您每年至少去他家一次，或他來您家一次?,B18B04F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B05,過去三年來，在您自己的叔伯的子女中，您每年至少去他家一次，或他來您家一次?,B18B05F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B06,過去三年來，在您自己的姑姑的子女中，您每年至少去他家一次，或他來您家一次?,B18B06F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B07,過去三年來，在您自己的舅舅的子女中，您每年至少去他家一次，或他來您家一次?,B18B07F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B08,過去三年來，在您自己的阿姨的子女中，您每年至少去他家一次，或他來您家一次?,B18B08F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B09,過去三年來，在您自己的其他父方親戚中，您每年至少去他家一次，或他來您家一次?,B18B09F,B18,親戚往來,Y,NOT FOUND
RR2006,B18B10,過去三年來，在您自己的其他母方親戚中，您每年至少去他家一次，或他來您家一次?,B18B10F,B18,親戚往來,Y,NOT FOUND
RR2006,B19A01,過去十年來，您有沒有接受您配偶的叔伯(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A01F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A02,過去十年來，您有沒有接受您配偶的姑姑(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A02F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A03,過去十年來，您有沒有接受您配偶的舅舅(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A03F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A04,過去十年來，您有沒有接受您配偶的阿姨(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A04F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A05,過去十年來，您有沒有接受您配偶的叔伯的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A05F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A06,過去十年來，您有沒有接受您配偶的姑姑的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A06F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A07,過去十年來，您有沒有接受您配偶的舅舅的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A07F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A08,過去十年來，您有沒有接受您配偶的阿姨的子女(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A08F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A09,過去十年來，您有沒有接受您配偶的其他父方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A09F,B19,親戚往來,Y,NOT FOUND
RR2006,B19A10,過去十年來，您有沒有接受您配偶的其他母方親戚(含其配偶)在購屋資金或事業資金調度上的資助或貸款?,B19A10F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B01,過去三年來，在您配偶的叔伯中，您每年至少去他家一次，或他來您家一次?,B19B01F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B02,過去三年來，在您配偶的姑姑中，您每年至少去他家一次，或他來您家一次?,B19B02F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B03,過去三年來，在您配偶的舅舅中，您每年至少去他家一次，或他來您家一次?,B19B03F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B04,過去三年來，在您配偶的阿姨中，您每年至少去他家一次，或他來您家一次?,B19B04F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B05,過去三年來，在您配偶的叔伯的子女中，您每年至少去他家一次，或他來您家一次?,B19B05F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B06,過去三年來，在您配偶的姑姑的子女中，您每年至少去他家一次，或他來您家一次?,B19B06F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B07,過去三年來，在您配偶的舅舅的子女中，您每年至少去他家一次，或他來您家一次?,B19B07F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B08,過去三年來，在您配偶的阿姨的子女中，您每年至少去他家一次，或他來您家一次?,B19B08F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B09,過去三年來，在您配偶的其他父方親戚中，您每年至少去他家一次，或他來您家一次?,B19B09F,B19,親戚往來,Y,NOT FOUND
RR2006,B19B10,過去三年來，在您配偶的其他母方親戚中，您每年至少去他家一次，或他來您家一次?,B19B10F,B19,親戚往來,Y,NOT FOUND
RR2006,C01A,在去年(94年)之中，請問您平均每週大約花多少時間作家務工作?__小時,C01A,C01,家庭決策及收支,,Y
RR2006,C01B,請問您的配偶平均每週大約花多少時間作家務工作?__小時,C01B,C01,家庭決策及收支,,Y
RR2006,C02Z01,在去年(94年)之中，您(或您的配偶)有沒有經營，投資事業或做生意(包括店面，攤子，小生意，農場，果園，魚塭等)?,C02Z01F,C02,家庭決策及收支,,GPT
RR2006,C02Z02,在去年(94年)之中，您(或您的配偶)經營，投資事業或做生意(包括店面，攤子，小生意，農場，果園，魚塭等)，獲利或虧損，大約__元,C02Z02F,C02,家庭決策及收支,,GPT
RR2006,C03A01,在去年(94年)之中，如果您有工作的話，全部的工作收入大約有多少(包括正常的收入，加班費，分紅，佣金，三節獎金，年終獎金等)?,C03A01F,C03,家庭決策及收支,,GPT
RR2006,C03A02,若有工作，在去年(94年)之中，您全部的工作收入(包括正常的收入，加班費，分紅，佣金，三節獎金，年終獎金等)大約__元,C03A02F,C03,家庭決策及收支,,GPT
RR2006,C03B01,在去年(94年)之中，如果您的配偶有工作的話，全部的工作收入大約有多少(包括正常的收入，加班費，分紅，佣金，三節獎金，年終獎金等)?,C03B01F,C03,家庭決策及收支,,GPT
RR2006,C03B02,若有工作，在去年(94年)之中，您的配偶全部的工作收入(包括正常的收入，加班費，分紅，佣金，三節獎金，年終獎金等)，大約__元,C03B02F,C03,家庭決策及收支,,GPT
RR2006,C04A01,請問您是否辦理過退休?若有，請問在去年(94年)之中，您是否曾經領取退休金?,C04A01F,C04,退休,,GPT
RR2006,C04A02,請問在去年(94年)之中，您按月領取退休金，每月__元,C04A02F,C04,退休,,GPT
RR2006,C04A03,請問在去年(94年)之中，您按年領取退休金，每年__元,C04A03F,C04,退休,Y,GPT
RR2006,C04A04,請問在去年(94年)之中，您一次領清退休金，總共__元,C04A04F,C04,退休,Y,GPT
RR2006,C04A05,請問在去年(94年)之中，您分數次領去退休金，總共__元,C04A05F,C04,退休,Y,GPT
RR2006,C04B01,請問您的配偶是否辦理過退休?若有，請問在去年(94年)之中，您的配偶是否曾經領取退休金?,C04B01F,C04,退休,,GPT
RR2006,C04B02,請問在去年(94年)之中，您的配偶按月領取退休金，每月__元,C04B02F,C04,退休,,GPT
RR2006,C04B03,請問在去年(94年)之中，您的配偶按年領取退休金，每年__元,C04B03F,C04,退休,Y,GPT
RR2006,C04B04,請問在去年(94年)之中，您的配偶一次領清退休金，總共__元,C04B04F,C04,退休,Y,GPT
RR2006,C04B05,請問在去年(94年)之中，您的配偶分數次領取退休金，總共__元,C04B05F,C04,退休,Y,GPT
RR2006,C05Z01,除了上面所談到的這些收入之外，您或您的配偶是否有利息收入?,C05Z01F,C05,家庭決策及收支,,GPT
RR2006,C05Z02,除了上面所談到的這些收入之外，您或您的配偶去年的利息收入大約__元,C05Z02F,C05,家庭決策及收支,,GPT
RR2006,C05Z03,除了上面所談到的這些收入之外，您或您的配偶是否有租金收入?,C05Z03F,C05,家庭決策及收支,,GPT
RR2006,C05Z04,除了上面所談到的這些收入之外，您或您的配偶去年的租金收入大約__元,C05Z04F,C05,家庭決策及收支,,GPT
RR2006,C05Z05,除了上面所談到的這些收入之外，您或您的配偶是否有股利收入?,C05Z05F,C05,家庭決策及收支,Y,GPT
RR2006,C05Z06,除了上面所談到的這些收入之外，您或您的配偶去年的股利收入大約__元,C05Z06F,C05,家庭決策及收支,Y,GPT
RR2006,C05Z07,除了上面所談到的這些收入之外，您或您的配偶是否有其他收入來源?,C05Z07F,C05,家庭決策及收支,Y,GPT
RR2006,C05Z08,除了上面所談到的這些收入之外，您或您的配偶去年的其他收入大約__元,C05Z08F,C05,家庭決策及收支,Y,GPT
RR2006,C06A,在94年1月到12月之中，您是否曾經領取政府失業保險金?,C06A,C06,家庭決策及收支,,GPT
RR2006,C06B,在94年1月到12月之中，您的配偶是否曾經領取政府失業保險金?,C06B,C06,家庭決策及收支,,GPT
RR2006,C07A01,在去年之中，您的家庭是否曾經得到政府的中低收入戶生活補助?,C07A01F,C07,家庭決策及收支,,GPT
RR2006,C07A02,在去年之中，您的家庭是否曾經得到政府的傷病醫療費用補助?,C07A02F,C07,家庭決策及收支,,GPT
RR2006,C07A03,在去年之中，您的家庭是否曾經得到政府的教育補助?,C07A03F,C07,家庭決策及收支,,GPT
RR2006,C07A04,在去年之中，您的家庭是否曾經得到政府的兒童托育補助?,C07A04F,C07,家庭決策及收支,,GPT
RR2006,C07A05,在去年之中，您的家庭是否曾經得到政府的老人津貼?,C07A05F,C07,家庭決策及收支,,GPT
RR2006,C07A06,在去年之中，您的家庭是否曾經得到政府的榮民就養金?,C07A06F,C07,家庭決策及收支,,GPT
RR2006,C07A07,在去年之中，您的家庭是否曾經得到政府的身心障礙者補助?,C07A07F,C07,家庭決策及收支,,GPT
RR2006,C07A08,在去年之中，您的家庭是否曾經得到政府的其他補助?,C07A08F,C07,家庭決策及收支,,GPT
RR2006,C07B,在去年之中，您家庭自政府得到的補助總計大約是多少?,C07B,C07,家庭決策及收支,,GPT
RR2006,C08A01,請先確認受訪者有沒有配偶:沒有配偶或子女，且未與父母同住，請受訪者回答個人支出;有配偶或子女，或與父母同住，請受訪者回答(他/她)與配偶的家庭支出,C08A01F,C08,家庭決策及收支,,
RR2006,C08A02,在過去一年裡，您家中屋貸款支出平均每月__元,C08A02F,C08,家庭決策及收支,,GPT
RR2006,C08B01,在過去一年裡，您家中標會支出活會平均每月__元,C08B01F,C08,家庭決策及收支,,GPT
RR2006,C08B02,在過去一年裡，您家中標會支出死會平均每月__元,C08B02F,C08,家庭決策及收支,,GPT
RR2006,C08C,在過去一年裡，您家中保姆或幫傭(包括家事管理)支出平均每月__元,C08C,C08,家庭決策及收支,,GPT
RR2006,C08D,在過去一年裡，您家中飲食支出(包括家中飲食與外出飲食)平均每月__元,C08D,C08,家庭決策及收支,Y,GPT
RR2006,C08E,在過去一年裡，您家中每個月的飲食支出中，外出飲食大約有多少__元,C08E,C08,家庭決策及收支,Y,GPT
RR2006,C08F,在過去一年裡，您家中娛樂消遣(包括旅遊，休閒書報，康樂器材，入場門票等)平均每月__元,C08F,C08,家庭決策及收支,,GPT
RR2006,C08G,在過去一年裡，您家中每個月的平均儲蓄(不含標會)__元,C08G,C08,家庭決策及收支,,GPT
RR2006,C09A,請問您(和您配偶)過去一年裡，支出人壽或商業醫療保險__元,C09A,C09,家庭決策及收支,,GPT
RR2006,C09B,請問您(和您配偶)過去一年裡，支出家俱與家庭耐久設備__元,C09B,C09,家庭決策及收支,,GPT
RR2006,C09C,請問您(和您配偶)過去一年裡，支出衣著費用__元,C09C,C09,家庭決策及收支,,GPT
RR2006,C09D,請問您(和您配偶)過去一年裡，支出教育費用__元,C09D,C09,家庭決策及收支,,GPT
RR2006,C09E,請問您(和您配偶)過去一年裡，支出醫療費用__元,C09E,C09,家庭決策及收支,,GPT
RR2006,C09F,請問您(和您配偶)過去一年裡，支出紅白帖費用__元,C09F,C09,家庭決策及收支,,GPT
RR2006,D01A,您與女兒的感情?,D01A,D01,家庭決策及收支,,NOT FOUND
RR2006,D01B,您與兒子的感情?,D01B,D01,家庭決策及收支,,NOT FOUND
RR2006,D01C,您與配偶的感情?,D01C,D01,家庭決策及收支,,NOT FOUND
RR2006,D01D,您與配偶父親的感情?,D01D,D01,家庭決策及收支,,NOT FOUND
RR2006,D01E,您與配偶母親的感情?,D01E,D01,家庭決策及收支,,NOT FOUND
RR2006,D02A,您和您的配偶曾為了家務分工發生意見不合嗎?,D02A,D02,家庭決策及收支,,GPT
RR2006,D02B,您和您的配偶曾為了子女管教發生意見不合嗎?,D02B,D02,家庭決策及收支,,GPT
RR2006,D02C,您和您的配偶曾為了財務問題發生意見不合嗎?,D02C,D02,家庭決策及收支,,GPT
RR2006,D02D,您和您的配偶曾為了家族事務發生意見不合嗎?,D02D,D02,家庭決策及收支,,GPT
RR2006,D02E,您和您的配偶曾為了感情問題發生意見不合嗎?,D02E,D02,家庭決策及收支,,GPT
RR2006,D02F,您和您的配偶曾為了生活習慣發生意見不合嗎?,D02F,D02,家庭決策及收支,,
RR2006,D03A01,您和您的配偶發生意見不合時，通常您會(可多選):不說話,D03A01F,D03,家庭決策及收支,Y,GPT
RR2006,D03A02,您和您的配偶發生意見不合時，通常您會(可多選):批評對方,D03A02F,D03,家庭決策及收支,Y,GPT
RR2006,D03A03,您和您的配偶發生意見不合時，通常您會(可多選):發脾氣,D03A03F,D03,家庭決策及收支,Y,GPT
RR2006,D03A04,您和您的配偶發生意見不合時，通常您會(可多選):有肢體動作(台語:動手動腳),D03A04F,D03,家庭決策及收支,Y,GPT
RR2006,D03A05,您和您的配偶發生意見不合時，通常您會(可多選):摔東西,D03A05F,D03,家庭決策及收支,Y,GPT
RR2006,D03A06,您和您的配偶發生意見不合時，通常您會(可多選):其他,D03A06F,D03,家庭決策及收支,Y,GPT
RR2006,D03B01,您和您的配偶發生意見不合時，通常您的配偶會(可多選):不說話,D03B01F,D03,家庭決策及收支,Y,GPT
RR2006,D03B02,您和您的配偶發生意見不合時，通常您的配偶會(可多選):批評對方,D03B02F,D03,家庭決策及收支,Y,GPT
RR2006,D03B03,您和您的配偶發生意見不合時，通常您的配偶會(可多選):發脾氣,D03B03F,D03,家庭決策及收支,Y,GPT
RR2006,D03B04,您和您的配偶發生意見不合時，通常您的配偶會(可多選):有肢體動作(台語:動手動腳),D03B04F,D03,家庭決策及收支,Y,GPT
RR2006,D03B05,您和您的配偶發生意見不合時，通常您的配偶會(可多選):摔東西,D03B05F,D03,家庭決策及收支,Y,GPT
RR2006,D03B06,您和您的配偶發生意見不合時，通常您的配偶會(可多選):其他,D03B06F,D03,家庭決策及收支,Y,GPT
RR2006,D04Z01,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):當場和好,D04Z01F,D04,家庭決策及收支,Y,GPT
RR2006,D04Z02,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):彼此不說話,D04Z02F,D04,家庭決策及收支,,GPT
RR2006,D04Z03,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):生氣過後就沒事了,D04Z03F,D04,家庭決策及收支,,GPT
RR2006,D04Z04,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):事後再討論,D04Z04F,D04,家庭決策及收支,Y,GPT
RR2006,D04Z05,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):由第三者(如長輩，親友)協調,D04Z05F,D04,家庭決策及收支,,GPT
RR2006,D04Z06,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):其他,D04Z06F,D04,家庭決策及收支,Y,GPT
RR2006,D05,您和您的配偶發生爭吵時，子女也在場嗎?,D05F,D05,家庭決策及收支,,Y
RR2006,D06,您認為夫妻爭吵對孩子的影響大不大?,D06F,D06,態度與價值觀,,Y
RR2006,D07,除了看電視之外，您和您配偶在一起時，最常作哪些活動?,D07F,D07,態度與價值觀,,Y
RR2006,E01,在過去一年中，您是否有新添的小孩?,E01F,E01,子女,,Y
RR2006,E02,在過去一年中，您新天的小孩，他/她是男孩還是女孩?,E02F,E02,子女,,NOT FOUND
RR2006,E03,您(或您的配偶)有沒有打算在未來(再)生一個小孩?,E03F,E03,子女,,Y
RR2006,E04,您(或您的配偶)希望這個小還是男孩還是女孩?,E04F,E04,子女,,GPT
RR2006,E05,您覺得您的父母(或您配偶的父母)有沒有給您(或您的配偶)生男孩的壓力?,E05F,E05,家庭決策及收支,,GPT
RR2006,E07Z01,訪問結束時間__月,E07Z01F,E07,問卷資訊,,GPT
RR2006,E07Z02,訪問結束時間__日,E07Z02F,E07,問卷資訊,Y,GPT
RR2006,E07Z03,訪問結束時間__時,E07Z03F,E07,問卷資訊,Y,GPT
RR2006,E07Z04,訪問結束時間__分 ;,E07Z04F,E07,問卷資訊,,GPT
RR2007,x01a,問卷類別,x01a,x01,問卷資訊,,GPT
RR2007,x01b,主樣本年齡層,x01b,x01,問卷資訊,,GPT
RR2007,x01c,訪問時段,x01c,x01,問卷資訊,,GPT
RR2007,x03z03,訪問開始時間__時,x03z03f,x03,問卷資訊,Y,GPT
RR2007,x03z04,訪問開始時間__分,x03z04f,x03,問卷資訊,Y,GPT
RR2007,x05,現居地址,x05f,x05,居住,,Y
RR2007,x07,受訪者與戶籍地戶長之關係,x07f,x07,受訪者基本資料,,Y
RR2007,a01,受訪者性別,a01f,a01,受訪者基本資料,,Y
RR2007,a02b,請問您是(陽曆)__月出生?,a02b,a02,受訪者基本資料,,Y
RR2007,a03a,整個來說，您最近這陣子的生活過得快樂嗎?(1代表很不快樂，7代表很快樂),a03a,a03,態度與價值觀,,Y
RR2007,a03b,請問過去一年來，您的生活過得好不好?(1代表很不好，7代表很好),a03b,a03,態度與價值觀,,Y
RR2007,a04a,請問您認為自己目前的健康狀況如何?,a04a,a04,健康狀況,,Y
RR2007,a04b,您覺得自己現在的健康狀況和一年以前比較起來如何?,a04b,a04,健康狀況,,Y
RR2007,a04c,請問您最近兩星期有沒有因為身體不舒服或受傷而影響到生活作息(如工作，家事)的情形?,a04c,a04,健康狀況,,Y
RR2007,a05,請問您目前有工作嗎?,a05f,a05,工作,,GPT
RR2007,a06z01,請問您目前的工作與95年1月的工作有何不同?雇主改變,a06z01f,a06,工作,Y,GPT
RR2007,a06z02,請問您目前的工作與95年1月的工作有何不同?95年1月後才開始工作,a06z02f,a06,工作,Y,GPT
RR2007,a06z03,請問您目前的工作與95年1月的工作有何不同?工作內容改變,a06z03f,a06,工作,Y,GPT
RR2007,a06z04,請問您目前的工作與95年1月的工作有何不同?職位改變,a06z04f,a06,工作,Y,GPT
RR2007,a06z05,請問您目前的工作與95年1月的工作有何不同?工作地點改變,a06z05f,a06,工作,Y,GPT
RR2007,a06z06,請問您目前的工作與95年1月的工作有何不同?沒有改變,a06z06f,a06,工作,Y,GPT
RR2007,a06z07,請問您目前的工作與95年1月的工作有何不同?其他,a06z07f,a06,工作,Y,GPT
RR2007,a07a,請問您是否自願離開原來的工作單位?,a07a,a07,工作,,GPT
RR2007,a07b,請問您自願離開原來工作單位的原因是什麼?,a07b,a07,工作,Y,GPT
RR2007,a07c,請問您非自願離開原來工作單位的原因是什麼?,a07c,a07,工作,Y,GPT
RR2007,a08a,您的這份新工作最主要是以何種方式找到的?,a08a,a08,工作,,Y
RR2007,a08b,請問您是在為誰工作?,a08b,a08,工作,,GPT
RR2007,a08c,您這份工作的公司約有多少位員工?,a08c,a08,工作,,GPT
RR2007,a09a01,請問您目前的工作是__行業,a09a01f,a09,工作,Y,GPT
RR2007,a09a02,請問您目前的工作是__職業,a09a02f,a09,工作,Y,GPT
RR2007,a09b01,您這份工作的工作地點是在那裡?,a09b01f,a09,工作,,GPT
RR2007,a09b02,您這份工作的工作地點地區碼,a09b02f,a09,工作,,GPT
RR2007,a09c01,平常您每天上下班總共需要多少交通時間?,a09c01f,a09,工作,Y,GPT
RR2007,a09c02,平常您每天上下班總共需要交通時間，約__分鐘(以最常用的交通工具為主),a09c02f,a09,工作,Y,GPT
RR2007,a10a01,您這份工作收入是按小時，按日計酬支領收入?,a10a01f,a10,工作,,GPT
RR2007,a10a02,您這份工作收入是按小時，按日計酬，每月平均約__元,a10a02f,a10,工作,,GPT
RR2007,a10a03,您這份工作收入是按月計酬支領收入?,a10a03f,a10,工作,,GPT
RR2007,a10a04,您這份工作收入是按月計酬，每月平均約__元,a10a04f,a10,工作,Y,GPT
RR2007,a10a05,您這份工作收入是獎金，分紅等不固定的收入?,a10a05f,a10,工作,,GPT
RR2007,a10a06,您這份工作收入是獎金，分紅等不固定的收入，每月平均約__元,a10a06f,a10,工作,,GPT
RR2007,a10a07,您這份工作收入是按件計酬?,a10a07f,a10,工作,,GPT
RR2007,a10a08,您這份工作收入是按件計酬，每月平均約__元,a10a08f,a10,工作,Y,GPT
RR2007,a10a09,您這份工作收入是有其他來源?,a10a09f,a10,工作,,GPT
RR2007,a10a10,您這份工作收入是有其他來源，每月平均約__元,a10a10f,a10,工作,,GPT
RR2007,a10b,您這份工作平均每個月的總收入大約有多少?,a10b,a10,工作,,GPT
RR2007,a11a,在正常的情形下，您這份工作平均每週大約工作幾個小時?,a11a,a11,工作,Y,GPT
RR2007,a11b01,請問您這份工作做了多久了?__年,a11b01f,a11,工作,Y,GPT
RR2007,a11b02,請問您這份工作做了多久了?又__月,a11b02f,a11,工作,Y,GPT
RR2007,a12,除了上面所談到的這份工作之外，您目前還有其他有收入的兼差嗎?,a12f,a12,工作,,Y
RR2007,a13a01,請問您目前的兼差工作是__行業,a13a01f,a13,工作,Y,GPT
RR2007,a13a02,請問您目前的兼差工作是__職業,a13a02f,a13,工作,Y,GPT
RR2007,a13b,請問這份兼差是在為誰工作?,a13b,a13,工作,,GPT
RR2007,a13c,這份兼差平均每個月的總收入大約有多少?,a13c,a13,工作,,GPT
RR2007,a13d,在正常的情形下，您這份兼差平均每週大約工作幾個小時?,a13d,a13,工作,Y,GPT
RR2007,a14,請問您目前沒有工作的原因是什麼?,a14f,a14,工作,,GPT
RR2007,a15a,在95年1月到12月之中，您是否曾經領取政府失業保險金?,a15a,a15,工作,,Y
RR2007,a15b01,請問您過去這一個月之內有沒有在找工作或準備開始創業(不含兼差)?,a15b01f,a15,工作,,GPT
RR2007,a15b02,若有，從開始找工作到目前為止已找了__月,a15b02f,a15,工作,Y,GPT
RR2007,a15b03,若有，從開始找工作到目前為止又找了__週,a15b03f,a15,工作,Y,GPT
RR2007,a15c,您最主要用什麼方法找尋工作?,a15c,a15,工作,,GPT
RR2007,a16,請問您目前結婚了嗎?,a16f,a16,婚姻狀況,,GPT
RR2007,a17,請問(他/她)是在哪一年出生的?民國__年,a17f,a17,受訪者基本資料,,GPT
RR2007,a18,請問(他/她)是原住民，台灣閩南人，台灣客家人還是外省人(大陸各省市)?,a18f,a18,受訪者基本資料,,Y
RR2007,a19,請問(他/她)的最高教育程度是什麼?,a19f,a19,教育,,Y
RR2007,a20,請問(他/她)目前的健康狀況如何?,a20f,a20,健康狀況,,Y
RR2007,a21a,請問(他/她)目前有工作嗎?,a21a,a21,工作,,GPT
RR2007,a21b01,請問(他/她)目前的工作與95年1月的工作有何不同?雇主改變,a21b01f,a21,工作,Y,
RR2007,a21b02,請問(他/她)目前的工作與95年1月的工作有何不同?95年1月後才開始工作,a21b02f,a21,工作,Y,
RR2007,a21b03,請問(他/她)目前的工作與95年1月的工作有何不同?工作內容改變,a21b03f,a21,工作,Y,GPT
RR2007,a21b04,請問(他/她)目前的工作與95年1月的工作有何不同?職位改變,a21b04f,a21,工作,Y,GPT
RR2007,a21b05,請問(他/她)目前的工作與95年1月的工作有何不同?工作地點改變,a21b05f,a21,工作,Y,GPT
RR2007,a21b06,請問(他/她)目前的工作與95年1月的工作有何不同?沒有改變,a21b06f,a21,工作,Y,GPT
RR2007,a21b07,請問(他/她)目前的工作與95年1月的工作有何不同?其他,a21b07f,a21,工作,Y,GPT
RR2007,a22a,請問(他/她)是否自願離開原來的工作單位?,a22a,a22,工作,,GPT
RR2007,a22b,請問(他/她)自願離開原來工作單位的原因是什麼?,a22b,a22,工作,Y,GPT
RR2007,a22c,請問(他/她)非自願離開原來工作單位的原因是什麼?,a22c,a22,工作,Y,GPT
RR2007,a23a,(他/她)的這份新工作最主要是以何種方式找到的?,a23a,a23,工作,,Y
RR2007,a23b,請問(他/她)是在為誰工作?,a23b,a23,工作,,GPT
RR2007,a23c,(他/她)這份工作的公司約有多少位員工?,a23c,a23,工作,,GPT
RR2007,a24a01,請問(他/她)目前的工作是__行業,a24a01f,a24,工作,Y,GPT
RR2007,a24a02,請問(他/她)目前的工作是__職業,a24a02f,a24,工作,Y,GPT
RR2007,a24b01,(他/她)這份工作的工作地點是在那裡?,a24b01f,a24,工作,,GPT
RR2007,a24b02,(他/她)這份工作的工作地點地區碼,a24b02f,a24,工作,,GPT
RR2007,a24c01,平常(他/她)每天上下班總共需要多少交通時間?,a24c01f,a24,工作,Y,GPT
RR2007,a24c02,平常(他/她)每天上下班總共需要交通時間，約__分鐘(以最常用的交通工具為主),a24c02f,a24,工作,Y,GPT
RR2007,a25a01,(他/她)這份工作收入是按小時，按日計酬支領收入?,a25a01f,a25,工作,,GPT
RR2007,a25a02,(他/她)這份工作收入是按小時，按日計酬，每月平均約__元,a25a02f,a25,工作,,GPT
