YEAR,NUMBER,QUESTION,ANSWER,pset,LABEL,dup_same_year,paired
RR2006,B19B06,過去三年來，在您配偶的姑姑的子女中，您每年至少去他家一次，或他來您家一次?,B19B06F,B19,親戚往來,Y,
RR2006,B19B07,過去三年來，在您配偶的舅舅的子女中，您每年至少去他家一次，或他來您家一次?,B19B07F,B19,親戚往來,Y,
RR2006,B19B08,過去三年來，在您配偶的阿姨的子女中，您每年至少去他家一次，或他來您家一次?,B19B08F,B19,親戚往來,Y,
RR2006,B19B09,過去三年來，在您配偶的其他父方親戚中，您每年至少去他家一次，或他來您家一次?,B19B09F,B19,親戚往來,Y,
RR2006,B19B10,過去三年來，在您配偶的其他母方親戚中，您每年至少去他家一次，或他來您家一次?,B19B10F,B19,親戚往來,Y,
RR2006,C02Z01,在去年(94年)之中，您(或您的配偶)有沒有經營，投資事業或做生意(包括店面，攤子，小生意，農場，果園，魚塭等)?,C02Z01F,C02,家庭決策及收支,,
RR2006,C02Z02,在去年(94年)之中，您(或您的配偶)經營，投資事業或做生意(包括店面，攤子，小生意，農場，果園，魚塭等)，獲利或虧損，大約__元,C02Z02F,C02,家庭決策及收支,,
RR2006,C03A02,若有工作，在去年(94年)之中，您全部的工作收入(包括正常的收入，加班費，分紅，佣金，三節獎金，年終獎金等)大約__元,C03A02F,C03,家庭決策及收支,,
RR2006,C03B02,若有工作，在去年(94年)之中，您的配偶全部的工作收入(包括正常的收入，加班費，分紅，佣金，三節獎金，年終獎金等)，大約__元,C03B02F,C03,家庭決策及收支,,
RR2006,C04A03,請問在去年(94年)之中，您按年領取退休金，每年__元,C04A03F,C04,退休,Y,
RR2006,C04A04,請問在去年(94年)之中，您一次領清退休金，總共__元,C04A04F,C04,退休,Y,
RR2006,C04A05,請問在去年(94年)之中，您分數次領去退休金，總共__元,C04A05F,C04,退休,Y,
RR2006,C04B01,請問您的配偶是否辦理過退休?若有，請問在去年(94年)之中，您的配偶是否曾經領取退休金?,C04B01F,C04,退休,,
RR2006,C04B03,請問在去年(94年)之中，您的配偶按年領取退休金，每年__元,C04B03F,C04,退休,Y,
RR2006,C04B04,請問在去年(94年)之中，您的配偶一次領清退休金，總共__元,C04B04F,C04,退休,Y,
RR2006,C04B05,請問在去年(94年)之中，您的配偶分數次領取退休金，總共__元,C04B05F,C04,退休,Y,
RR2006,C05Z05,除了上面所談到的這些收入之外，您或您的配偶是否有股利收入?,C05Z05F,C05,家庭決策及收支,Y,
RR2006,C05Z06,除了上面所談到的這些收入之外，您或您的配偶去年的股利收入大約__元,C05Z06F,C05,家庭決策及收支,Y,
RR2006,C05Z07,除了上面所談到的這些收入之外，您或您的配偶是否有其他收入來源?,C05Z07F,C05,家庭決策及收支,Y,
RR2006,C05Z08,除了上面所談到的這些收入之外，您或您的配偶去年的其他收入大約__元,C05Z08F,C05,家庭決策及收支,Y,
RR2006,C08A01,請先確認受訪者有沒有配偶:沒有配偶或子女，且未與父母同住，請受訪者回答個人支出;有配偶或子女，或與父母同住，請受訪者回答(他/她)與配偶的家庭支出,C08A01F,C08,家庭決策及收支,,
RR2006,C08B02,在過去一年裡，您家中標會支出死會平均每月__元,C08B02F,C08,家庭決策及收支,,
RR2006,C08D,在過去一年裡，您家中飲食支出(包括家中飲食與外出飲食)平均每月__元,C08D,C08,家庭決策及收支,Y,
RR2006,C08E,在過去一年裡，您家中每個月的飲食支出中，外出飲食大約有多少__元,C08E,C08,家庭決策及收支,Y,
RR2006,C08F,在過去一年裡，您家中娛樂消遣(包括旅遊，休閒書報，康樂器材，入場門票等)平均每月__元,C08F,C08,家庭決策及收支,,
RR2006,C09C,請問您(和您配偶)過去一年裡，支出衣著費用__元,C09C,C09,家庭決策及收支,,
RR2006,D01A,您與女兒的感情?,D01A,D01,家庭決策及收支,,
RR2006,D01B,您與兒子的感情?,D01B,D01,家庭決策及收支,,
RR2006,D01C,您與配偶的感情?,D01C,D01,家庭決策及收支,,
RR2006,D01D,您與配偶父親的感情?,D01D,D01,家庭決策及收支,,
RR2006,D01E,您與配偶母親的感情?,D01E,D01,家庭決策及收支,,
RR2006,D02F,您和您的配偶曾為了生活習慣發生意見不合嗎?,D02F,D02,家庭決策及收支,,
RR2006,D03A01,您和您的配偶發生意見不合時，通常您會(可多選):不說話,D03A01F,D03,家庭決策及收支,Y,
RR2006,D03A02,您和您的配偶發生意見不合時，通常您會(可多選):批評對方,D03A02F,D03,家庭決策及收支,Y,
RR2006,D03A03,您和您的配偶發生意見不合時，通常您會(可多選):發脾氣,D03A03F,D03,家庭決策及收支,Y,
RR2006,D03A04,您和您的配偶發生意見不合時，通常您會(可多選):有肢體動作(台語:動手動腳),D03A04F,D03,家庭決策及收支,Y,
RR2006,D03A05,您和您的配偶發生意見不合時，通常您會(可多選):摔東西,D03A05F,D03,家庭決策及收支,Y,
RR2006,D03A06,您和您的配偶發生意見不合時，通常您會(可多選):其他,D03A06F,D03,家庭決策及收支,Y,
RR2006,D03B01,您和您的配偶發生意見不合時，通常您的配偶會(可多選):不說話,D03B01F,D03,家庭決策及收支,Y,
RR2006,D03B02,您和您的配偶發生意見不合時，通常您的配偶會(可多選):批評對方,D03B02F,D03,家庭決策及收支,Y,
RR2006,D03B03,您和您的配偶發生意見不合時，通常您的配偶會(可多選):發脾氣,D03B03F,D03,家庭決策及收支,Y,
RR2006,D03B04,您和您的配偶發生意見不合時，通常您的配偶會(可多選):有肢體動作(台語:動手動腳),D03B04F,D03,家庭決策及收支,Y,
RR2006,D03B05,您和您的配偶發生意見不合時，通常您的配偶會(可多選):摔東西,D03B05F,D03,家庭決策及收支,Y,
RR2006,D03B06,您和您的配偶發生意見不合時，通常您的配偶會(可多選):其他,D03B06F,D03,家庭決策及收支,Y,
RR2006,D04Z01,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):當場和好,D04Z01F,D04,家庭決策及收支,Y,
RR2006,D04Z04,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):事後再討論,D04Z04F,D04,家庭決策及收支,Y,
RR2006,D04Z05,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):由第三者(如長輩，親友)協調,D04Z05F,D04,家庭決策及收支,,
RR2006,D04Z06,您和您的配偶發生意見不合後，通常怎麼解決?(可多選):其他,D04Z06F,D04,家庭決策及收支,Y,
RR2006,E02,在過去一年中，您新天的小孩，他/她是男孩還是女孩?,E02F,E02,子女,,
RR2006,E04,您(或您的配偶)希望這個小還是男孩還是女孩?,E04F,E04,子女,,
RR2006,E07Z01,訪問結束時間__月,E07Z01F,E07,問卷資訊,,
RR2006,E07Z02,訪問結束時間__日,E07Z02F,E07,問卷資訊,Y,
RR2006,E07Z03,訪問結束時間__時,E07Z03F,E07,問卷資訊,Y,
RR2007,x03z03,訪問開始時間__時,x03z03f,x03,問卷資訊,Y,
RR2007,x03z04,訪問開始時間__分,x03z04f,x03,問卷資訊,Y,
RR2007,a06z01,請問您目前的工作與95年1月的工作有何不同?雇主改變,a06z01f,a06,工作,Y,
RR2007,a06z02,請問您目前的工作與95年1月的工作有何不同?95年1月後才開始工作,a06z02f,a06,工作,Y,
RR2007,a06z03,請問您目前的工作與95年1月的工作有何不同?工作內容改變,a06z03f,a06,工作,Y,
RR2007,a06z04,請問您目前的工作與95年1月的工作有何不同?職位改變,a06z04f,a06,工作,Y,
RR2007,a06z05,請問您目前的工作與95年1月的工作有何不同?工作地點改變,a06z05f,a06,工作,Y,
RR2007,a06z06,請問您目前的工作與95年1月的工作有何不同?沒有改變,a06z06f,a06,工作,Y,
RR2007,a06z07,請問您目前的工作與95年1月的工作有何不同?其他,a06z07f,a06,工作,Y,
RR2007,a07b,請問您自願離開原來工作單位的原因是什麼?,a07b,a07,工作,Y,
RR2007,a07c,請問您非自願離開原來工作單位的原因是什麼?,a07c,a07,工作,Y,
RR2007,a09a01,請問您目前的工作是__行業,a09a01f,a09,工作,Y,
RR2007,a09a02,請問您目前的工作是__職業,a09a02f,a09,工作,Y,
RR2007,a09c01,平常您每天上下班總共需要多少交通時間?,a09c01f,a09,工作,Y,
RR2007,a09c02,平常您每天上下班總共需要交通時間，約__分鐘(以最常用的交通工具為主),a09c02f,a09,工作,Y,
RR2007,a10a04,您這份工作收入是按月計酬，每月平均約__元,a10a04f,a10,工作,Y,
RR2007,a10a08,您這份工作收入是按件計酬，每月平均約__元,a10a08f,a10,工作,Y,
RR2007,a11a,在正常的情形下，您這份工作平均每週大約工作幾個小時?,a11a,a11,工作,Y,
RR2007,a11b01,請問您這份工作做了多久了?__年,a11b01f,a11,工作,Y,
RR2007,a11b02,請問您這份工作做了多久了?又__月,a11b02f,a11,工作,Y,
RR2007,a13a01,請問您目前的兼差工作是__行業,a13a01f,a13,工作,Y,
RR2007,a13a02,請問您目前的兼差工作是__職業,a13a02f,a13,工作,Y,
RR2007,a13d,在正常的情形下，您這份兼差平均每週大約工作幾個小時?,a13d,a13,工作,Y,
RR2007,a15b02,若有，從開始找工作到目前為止已找了__月,a15b02f,a15,工作,Y,
RR2007,a15b03,若有，從開始找工作到目前為止又找了__週,a15b03f,a15,工作,Y,
RR2007,a21b01,請問(他/她)目前的工作與95年1月的工作有何不同?雇主改變,a21b01f,a21,工作,Y,
RR2007,a21b02,請問(他/她)目前的工作與95年1月的工作有何不同?95年1月後才開始工作,a21b02f,a21,工作,Y,
RR2007,a21b03,請問(他/她)目前的工作與95年1月的工作有何不同?工作內容改變,a21b03f,a21,工作,Y,
RR2007,a21b04,請問(他/她)目前的工作與95年1月的工作有何不同?職位改變,a21b04f,a21,工作,Y,
RR2007,a21b05,請問(他/她)目前的工作與95年1月的工作有何不同?工作地點改變,a21b05f,a21,工作,Y,
RR2007,a21b06,請問(他/她)目前的工作與95年1月的工作有何不同?沒有改變,a21b06f,a21,工作,Y,
RR2007,a21b07,請問(他/她)目前的工作與95年1月的工作有何不同?其他,a21b07f,a21,工作,Y,
RR2007,a22b,請問(他/她)自願離開原來工作單位的原因是什麼?,a22b,a22,工作,Y,
RR2007,a22c,請問(他/她)非自願離開原來工作單位的原因是什麼?,a22c,a22,工作,Y,
RR2007,a24a01,請問(他/她)目前的工作是__行業,a24a01f,a24,工作,Y,
RR2007,a24a02,請問(他/她)目前的工作是__職業,a24a02f,a24,工作,Y,
RR2007,a24c01,平常(他/她)每天上下班總共需要多少交通時間?,a24c01f,a24,工作,Y,
RR2007,a24c02,平常(他/她)每天上下班總共需要交通時間，約__分鐘(以最常用的交通工具為主),a24c02f,a24,工作,Y,
RR2007,a25a04,(他/她)這份工作收入是按月計酬，每月平均約__元,a25a04f,a25,工作,Y,
RR2007,a25a08,(他/她)這份工作收入是按件計酬，每月平均約__元,a25a08f,a25,工作,Y,
RR2007,a26b01,請問(他/她)這份工作做了多久了?__年,a26b01f,a26,工作,Y,
RR2007,a26b02,請問(他/她)這份工作做了多久了?又__月,a26b02f,a26,工作,Y,
RR2007,a28b02,若有，從開始找工作到目前為止已找了__月,a28b02f,a28,配偶：工作,Y,
RR2007,a28b03,若有，從開始找工作到目前為止又找了__週,a28b03f,a28,配偶：工作,Y,
RR2007,b04b01,請問您目前與父親__人同住,b04b01f,b04,同住人口,Y,
RR2007,b04b02,請問您目前與母親__人同住,b04b02f,b04,同住人口,Y,
RR2007,b04b04,請問您目前與配偶父親__人同住,b04b04f,b04,同住人口,Y,
RR2007,b04b05,請問您目前與配偶母親__人同住,b04b05f,b04,同住人口,Y,
RR2007,b04b06,請問您目前與已婚兒子__人同住,b04b06f,b04,同住人口,Y,
RR2007,b04b07,請問您目前與已婚女兒__人同住,b04b07f,b04,同住人口,Y,
RR2007,b04b08,請問您目前與未婚兒子__人同住,b04b08f,b04,同住人口,Y,
RR2007,b04b09,請問您目前與未婚女兒__人同住,b04b09f,b04,同住人口,Y,
RR2007,b04b10,請問您目前與兒子配偶__人同住,b04b10f,b04,同住人口,Y,
RR2007,b04b11,請問您目前與女兒配偶__人同住,b04b11f,b04,同住人口,Y,
RR2007,b04b12,請問您目前與已婚兄弟__人同住,b04b12f,b04,同住人口,Y,
RR2007,b04b13,請問您目前與已婚姊妹__人同住,b04b13f,b04,同住人口,Y,
RR2007,b04b14,請問您目前與未婚兄弟__人同住,b04b14f,b04,同住人口,Y,
RR2007,b04b15,請問您目前與未婚姊妹__人同住,b04b15f,b04,同住人口,Y,
RR2007,b04b16,請問您目前與兄弟的配偶__人同住,b04b16f,b04,同住人口,Y,
RR2007,b04b17,請問您目前與姊妹的配偶__人同住,b04b17f,b04,同住人口,Y,
RR2007,b04b18,請問您目前與配偶已婚兄弟__人同住,b04b18f,b04,同住人口,Y,
RR2007,b04b19,請問您目前與配偶已婚姊妹__人同住,b04b19f,b04,同住人口,Y,
RR2007,b04b20,請問您目前與配偶未婚兄弟__人同住,b04b20f,b04,同住人口,Y,
RR2007,b04b21,請問您目前與配偶未婚姊妹__人同住,b04b21f,b04,同住人口,Y,
RR2007,b04b22,請問您目前與祖父__人同住,b04b22f,b04,同住人口,Y,
RR2007,b04b23,請問您目前與祖母__人同住,b04b23f,b04,同住人口,Y,
RR2007,b04b24,請問您目前與外祖父__人同住,b04b24f,b04,同住人口,Y,
RR2007,b04b25,請問您目前與外祖母__人同住,b04b25f,b04,同住人口,Y,
RR2007,b04b26,請問您目前與配偶祖父__人同住,b04b26f,b04,同住人口,Y,
RR2007,b04b27,請問您目前與配偶祖母__人同住,b04b27f,b04,同住人口,Y,
RR2007,b04b28,請問您目前與配偶外祖父__人同住,b04b28f,b04,同住人口,Y,
RR2007,b04b29,請問您目前與配偶外祖母__人同住,b04b29f,b04,同住人口,Y,
RR2007,b04b30,請問您目前與孫子女__人同住,b04b30f,b04,同住人口,Y,
RR2007,b04b31,請問您目前與外孫子女__人同住,b04b31f,b04,同住人口,Y,
RR2007,b04b32,請問您目前與其他親屬__人同住,b04b32f,b04,同住人口,Y,
RR2007,b04b33,請問您目前與非親屬__人同住,b04b33f,b04,同住人口,Y,
RR2007,b08f,住宅狀況:居住約幾個月?__月,b08f,b08,居住,,
RR2007,b13c01c1,健在子女1:出生年,b13c01c1f,b13,子女,Y,
RR2007,b13c02c1,健在子女1:出生月,b13c02c1f,b13,子女,Y,
RR2007,b13gc1,健在子女1:住處與您的距離多遠?,b13gc1f,b13,子女,Y,
RR2007,b13hc1,健在子女1:每月打電話次數?,b13hc1f,b13,子女,Y,
RR2007,b13ic1,健在子女1:每年見面次數?,b13ic1f,b13,子女,,
RR2007,b13gc2,健在子女2:住處與您的距離多遠?,b13gc2f,b13,子女,Y,
RR2007,b13hc2,健在子女2:每月打電話次數?,b13hc2f,b13,子女,Y,
RR2007,b13ic2,健在子女2:每年見面次數?,b13ic2f,b13,子女,,
RR2007,b13fc3,健在子女3:去年到現在有否改變住處?,b13fc3f,b13,子女,Y,
RR2007,b13gc3,健在子女3:住處與您的距離多遠?,b13gc3f,b13,子女,Y,
RR2007,b13hc3,健在子女3:每月打電話次數?,b13hc3f,b13,子女,Y,
RR2007,b13fc4,健在子女4:去年到現在有否改變住處?,b13fc4f,b13,子女,Y,
RR2007,b13gc4,健在子女4:住處與您的距離多遠?,b13gc4f,b13,子女,Y,
RR2007,b13hc4,健在子女4:每月打電話次數?,b13hc4f,b13,子女,Y,
RR2007,b13bc5,健在子女5:性別,b13bc5f,b13,子女,Y,
RR2007,b13c01c5,健在子女5:出生年,b13c01c5f,b13,子女,Y,
RR2007,b13c02c5,健在子女5:出生月,b13c02c5f,b13,子女,Y,
RR2007,b13dc5,健在子女5:教育程度,b13dc5f,b13,子女,Y,
RR2007,b13ec5,健在子女5:目前有沒有工作?,b13ec5f,b13,子女,Y,
RR2007,b13fc5,健在子女5:去年到現在有否改變住處?,b13fc5f,b13,子女,Y,
RR2007,b13gc5,健在子女5:住處與您的距離多遠?,b13gc5f,b13,子女,Y,
RR2007,b13hc5,健在子女5:每月打電話次數?,b13hc5f,b13,子女,Y,
RR2007,b13ic5,健在子女5:每年見面次數?,b13ic5f,b13,子女,Y,
RR2007,b13bc6,健在子女6:性別,b13bc6f,b13,子女,Y,
RR2007,b13c01c6,健在子女6:出生年,b13c01c6f,b13,子女,Y,
RR2007,b13c02c6,健在子女6:出生月,b13c02c6f,b13,子女,Y,
RR2007,b13dc6,健在子女6:教育程度,b13dc6f,b13,子女,Y,
RR2007,b13ec6,健在子女6:目前有沒有工作?,b13ec6f,b13,子女,Y,
RR2007,b13fc6,健在子女6:去年到現在有否改變住處?,b13fc6f,b13,子女,Y,
RR2007,b13gc6,健在子女6:住處與您的距離多遠?,b13gc6f,b13,子女,Y,
RR2007,b13hc6,健在子女6:每月打電話次數?,b13hc6f,b13,子女,Y,
RR2007,b13ic6,健在子女6:每年見面次數?,b13ic6f,b13,子女,Y,
RR2007,b13j02,請問過去一年來，您的子女給您(或您配偶)零用金，生活費或節慶紅包平均每個月大約__元,b13j02f,b13,子女,Y,
RR2007,b14hf1,父親與您去年每月打電話次數?,b14hf1f,b14,父母,Y,
RR2007,b14if1,父親與您去年見面次數?,b14if1f,b14,父母,Y,
RR2007,b14gm1,母親住處與您的距離多遠?,b14gm1f,b14,父母,Y,
RR2007,b14hm1,母親與您去年每月打電話次數?,b14hm1f,b14,父母,Y,
RR2007,b14im1,母親與您去年見面次數?,b14im1f,b14,父母,Y,
RR2007,b14hf2,配偶父親與您去年每月打電話次數?,b14hf2f,b14,父母,Y,
RR2007,b14if2,配偶父親與您去年見面次數?,b14if2f,b14,父母,Y,
RR2007,b14gm2,配偶母親住處與您的距離多遠?,b14gm2f,b14,父母,Y,
RR2007,b14hm2,配偶母親與您去年每月打電話次數?,b14hm2f,b14,父母,Y,
RR2007,b14im2,配偶母親與您去年見面次數?,b14im2f,b14,父母,Y,
RR2007,b15a01,請問過去一年來，您的父母有沒有給您(或您配偶)一般生活費上的資助?,b15a01f,b15,父母,Y,
RR2007,b15a02,請問過去一年來，您的父母給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b15a02f,b15,父母,Y,
RR2007,b15b01,請問過去一年來，您(或您配偶)有沒有給您父母零用金，生活費或節慶紅包?,b15b01f,b15,父母,Y,
RR2007,b15b02,請問過去一年來，您(或您配偶)給您父母零用金，生活費或節慶紅包平均每個月大約__元,b15b02f,b15,父母,Y,
RR2007,b15c01,在去年之中，請問您的父母是否有退休金的收入來源?,b15c01f,b15,父母,Y,
RR2007,b15d01,請問您的父親平常有沒有與他的配偶同住?,b15d01f,b15,父母,Y,
RR2007,b15d02,請問您的父親平常有沒有與他的已婚兒子同住?,b15d02f,b15,父母,Y,
RR2007,b15d03,請問您的父親平常有沒有與他的已婚女兒同住?,b15d03f,b15,父母,Y,
RR2007,b15d04,請問您的父親平常有沒有與他的未婚兒子同住?,b15d04f,b15,父母,Y,
RR2007,b15d05,請問您的父親平常有沒有與他的未婚女兒同住?,b15d05f,b15,父母,Y,
RR2007,b15d06,請問您的父親平常有沒有與他的兄弟姊妹同住?,b15d06f,b15,父母,Y,
RR2007,b15d07,請問您的父親平常有沒有與他的其他親戚同住?,b15d07f,b15,父母,Y,
RR2007,b15d08,請問您的父親平常有沒有輪流住他的子女家?,b15d08f,b15,父母,Y,
RR2007,b15d11,請問您的父親平常有沒有與已婚孫子女同住?,b15d11f,b15,父母,Y,
RR2007,b15d12,請問您的父親平常有沒有與已婚外孫子女同住?,b15d12f,b15,父母,Y,
RR2007,b15d13,請問您的父親平常有沒有與其他人同住?,b15d13f,b15,父母,Y,
RR2007,b15e01,請問您的母親平常有沒有與他的配偶同住?,b15e01f,b15,父母,Y,
RR2007,b15e02,請問您的母親平常有沒有與他的已婚兒子同住?,b15e02f,b15,父母,Y,
RR2007,b15e03,請問您的母親平常有沒有與他的已婚女兒同住?,b15e03f,b15,父母,Y,
RR2007,b15e04,請問您的母親平常有沒有與他的未婚兒子同住?,b15e04f,b15,父母,Y,
RR2007,b15e05,請問您的母親平常有沒有與他的未婚女兒同住?,b15e05f,b15,父母,Y,
RR2007,b15e06,請問您的母親平常有沒有與他的兄弟姊妹同住?,b15e06f,b15,父母,Y,
RR2007,b15e07,請問您的母親平常有沒有與他的其他親戚同住?,b15e07f,b15,父母,Y,
RR2007,b15e08,請問您的母親平常有沒有輪流住他的子女家?,b15e08f,b15,父母,Y,
RR2007,b15e11,請問您的母親平常有沒有與已婚孫子女同住?,b15e11f,b15,父母,Y,
RR2007,b15e12,請問您的母親平常有沒有與已婚外孫子女同住?,b15e12f,b15,父母,Y,
RR2007,b15e13,請問您的母親平常有沒有與其他人同住?,b15e13f,b15,父母,,
RR2007,b16a01,請問過去一年來，您配偶的父母有沒有給您(或您配偶)一般生活費上的資助?,b16a01f,b16,配偶父母,Y,
RR2007,b16a02,請問過去一年來，您配偶的父母給您(或您配偶)一般生活費上的資助，平均每個月大約__元,b16a02f,b16,配偶父母,Y,
RR2007,b16b01,請問過去一年來，您(或您配偶)有沒有給您配偶父母零用金，生活費或節慶紅包?,b16b01f,b16,配偶父母,Y,
RR2007,b16b02,請問過去一年來，您(或您配偶)給您配偶父母零用金，生活費或節慶紅包平均每個月大約__元,b16b02f,b16,配偶父母,Y,
RR2007,b16c01,在去年之中，請問您配偶的父母是否有退休金的收入來源?,b16c01f,b16,配偶父母,Y,
RR2007,b16d01,請問您配偶的父親平常有沒有與他的配偶同住?,b16d01f,b16,配偶父母,Y,
RR2007,b16d02,請問您配偶的父親平常有沒有與他的已婚兒子同住?,b16d02f,b16,配偶父母,Y,
RR2007,b16d03,請問您配偶的父親平常有沒有與他的已婚女兒同住?,b16d03f,b16,配偶父母,Y,
RR2007,b16d04,請問您配偶的父親平常有沒有與他的未婚兒子同住?,b16d04f,b16,配偶父母,Y,
RR2007,b16d05,請問您配偶的父親平常有沒有與他的未婚女兒同住?,b16d05f,b16,配偶父母,Y,
RR2007,b16d06,請問您配偶的父親平常有沒有與他的兄弟姊妹同住?,b16d06f,b16,配偶父母,Y,
RR2007,b16d07,請問您配偶的父親平常有沒有與他的其他親戚同住?,b16d07f,b16,配偶父母,Y,
RR2007,b16d08,請問您配偶的父親平常有沒有輪流住他的子女家?,b16d08f,b16,配偶父母,Y,
RR2007,b16d11,請問您配偶的父親平常有沒有與已婚孫子女同住?,b16d11f,b16,配偶父母,Y,
RR2007,b16d12,請問您配偶的父親平常有沒有與已婚外孫子女同住?,b16d12f,b16,配偶父母,Y,
RR2007,b16d13,請問您配偶的父親平常有沒有與其他人同住?,b16d13f,b16,配偶父母,Y,
RR2007,b16e01,請問您配偶的母親平常有沒有與他的配偶同住?,b16e01f,b16,配偶父母,Y,
RR2007,b16e02,請問您配偶的母親平常有沒有與他的已婚兒子同住?,b16e02f,b16,配偶父母,Y,
RR2007,b16e03,請問您配偶的母親平常有沒有與他的已婚女兒同住?,b16e03f,b16,配偶父母,Y,
RR2007,b16e04,請問您配偶的母親平常有沒有與他的未婚兒子同住?,b16e04f,b16,配偶父母,Y,
RR2007,b16e05,請問您配偶的母親平常有沒有與他的未婚女兒同住?,b16e05f,b16,配偶父母,Y,
RR2007,b16e06,請問您配偶的母親平常有沒有與他的兄弟姊妹同住?,b16e06f,b16,配偶父母,Y,
RR2007,b16e07,請問您配偶的母親平常有沒有與他的其他親戚同住?,b16e07f,b16,配偶父母,Y,
RR2007,b16e08,請問您配偶的母親平常有沒有輪流住他的子女家?,b16e08f,b16,配偶父母,Y,
RR2007,b16e11,請問您配偶的母親平常有沒有與已婚孫子女同住?,b16e11f,b16,配偶父母,Y,
RR2007,b16e12,請問您配偶的母親平常有沒有與已婚外孫子女同住?,b16e12f,b16,配偶父母,Y,
RR2007,b16e13,請問您配偶的母親平常有沒有與其他人同住?,b16e13f,b16,配偶父母,Y,
RR2007,b17z01,在去年之中，您的家庭是否曾經從兄弟姊妹得到資助或貸款?,b17z01f,b17,資助,Y,
RR2007,b17z02,在去年之中，您的家庭是否曾經從配偶的兄弟姊妹得到資助或貸款?,b17z02f,b17,資助,Y,
RR2007,b17z03,在去年之中，您的家庭是否曾經從其他親戚得到資助或貸款?,b17z03f,b17,資助,Y,
RR2007,c01a,跟父母討論您個人的問題(1代表非常不好，7代表非常好),c01a,c01,父母,,
RR2007,c01b,和父母意見不同時，能避免嚴重爭吵(1代表非常不好，7代表非常好),c01b,c01,父母,,
RR2007,c01c,跟父母講您對他們的感覺(1代表非常不好，7代表非常好),c01c,c01,父母,,
RR2007,c01d,讓父母信任您做事情的能力(1代表非常不好，7代表非常好),c01d,c01,父母,,
RR2007,c01e,父母的建議，即使您不喜歡，您也會考慮(1代表非常不好，7代表非常好),c01e,c01,父母,,
RR2007,c01f,做到父母對您的期望(1代表非常不好，7代表非常好),c01f,c01,父母,,
RR2007,c01g,父母為您付出心力時，讓他們知道您的感謝(1代表非常不好，7代表非常好),c01g,c01,父母,,
RR2007,c01h,和父母維持親近的關係(1代表非常不好，7代表非常好),c01h,c01,父母,,
RR2007,c02a,幫助您的孩子處理他們和別人發生的問題(1代表非常不好，7代表非常好),c02a,c02,子女,,
RR2007,c02b,雖然孩子並未提出要求，主動提供他們幫助(1代表非常不好，7代表非常好),c02b,c02,子女,,
RR2007,c02c,當孩子不遵守規定和承諾時，堅決地處理當時的狀況(1代表非常不好，7代表非常好),c02c,c02,子女,,
RR2007,c02d,讓孩子不要結交您不希望他們來往的朋友(1代表非常不好，7代表非常好),c02d,c02,子女,,
RR2007,c02e,讓子女向您透露他們的焦慮與煩惱(1代表非常不好，7代表非常好),c02e,c02,子女,,
RR2007,c02f,平心靜氣地接受子女對您的批評(1代表非常不好，7代表非常好),c02f,c02,子女,,
RR2007,c02g,讓孩子和您討論非常私人的問題(1代表非常不好，7代表非常好),c02g,c02,子女,,
RR2007,c02h,和子女維持親近的關係(1代表非常不好，7代表非常好),c02h,c02,子女,,
RR2007,c03a,找出時間一起談談您所擔心的事(1代表非常不好，7代表非常好),c03a,c03,配偶：健康狀況,,
RR2007,c03b,當您和配偶意見不同時，避免吵架(1代表非常不好，7代表非常好),c03b,c03,配偶：健康狀況,,
RR2007,c03c,平心靜氣地接受對方對您的批評(1代表非常不好，7代表非常好),c03c,c03,配偶：健康狀況,,
RR2007,c03d,在您有個人問題時，得到配偶的支持(1代表非常不好，7代表非常好),c03d,c03,配偶：健康狀況,,
RR2007,c03e,讓配偶感受到自己是重要和被尊重的(1代表非常不好，7代表非常好),c03e,c03,配偶：健康狀況,,
RR2007,c03f,在處理子女的問題和教育上，支持配偶的教育方式(1代表非常不好，7代表非常好),c03f,c03,配偶：健康狀況,,
RR2007,c03g,當配偶和您的父母起衝突時，支持您的配偶(1代表非常不好，7代表非常好),c03g,c03,配偶：健康狀況,,
RR2007,c03h,和配偶維持親近的關係(1代表非常不好，7代表非常好),c03h,c03,配偶：健康狀況,,
RR2007,d02z02,在去年(95年)之中，您(或您的配偶)經營，投資事業或做生意，獲利或虧損，大約__元,d02z02f,d02,配偶：工作,,
RR2007,d03a02,若有工作，在去年(95年)之中，您全部的工作收入大約__元,d03a02f,d03,配偶：工作,,
RR2007,d03b02,若有工作，在去年(95年)之中，您的配偶全部的工作收入大約__元,d03b02f,d03,配偶：工作,,
RR2007,d04a03,在去年(95年)之中，您按年領取退休金，每年__元,d04a03f,d04,退休,Y,
RR2007,d04a04,在去年(95年)之中，您一次領清退休金，總共__元,d04a04f,d04,退休,Y,
RR2007,d04a05,在去年(95年)之中，您分數次領取退休金，總共__元,d04a05f,d04,退休,Y,
RR2007,d04b03,在去年(95年)之中，您的配偶按年領取退休金，每年__元,d04b03f,d04,退休,Y,
RR2007,d04b04,在去年(95年)之中，您的配偶一次領清退休金，總共__元,d04b04f,d04,退休,Y,
RR2007,d04b05,在去年(95年)之中，您的配偶分數次領取退休金，總共__元,d04b05f,d04,退休,Y,
